State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Gujarat,VADODARA,2001,Whole Year ,Guar seed,1400,600
Gujarat,VADODARA,2001,Whole Year ,Onion,100,2800
Gujarat,VADODARA,2001,Whole Year ,Potato,600,13000
Gujarat,VADODARA,2001,Whole Year ,Sugarcane,1200,86000
Gujarat,VADODARA,2001,Whole Year ,Tobacco,14000,9800
Gujarat,VADODARA,2002,Whole Year ,Dry chillies,400,200
Gujarat,VADODARA,2002,Whole Year ,Guar seed,200,100
Gujarat,VADODARA,2002,Whole Year ,Potato,600,12600
Gujarat,VADODARA,2002,Whole Year ,Sugarcane,1800,128000
Gujarat,VADODARA,2002,Whole Year ,Tobacco,15100,19700
Gujarat,VADODARA,2003,Whole Year ,Banana,2600,201800
Gujarat,VADODARA,2003,Whole Year ,Dry chillies,600,300
Gujarat,VADODARA,2003,Whole Year ,Garlic,100,600
Gujarat,VADODARA,2003,Whole Year ,Guar seed,800,600
Gujarat,VADODARA,2003,Whole Year ,Onion,100,2400
Gujarat,VADODARA,2003,Whole Year ,Potato,700,15700
Gujarat,VADODARA,2003,Whole Year ,Sugarcane,2700,194000
Gujarat,VADODARA,2003,Whole Year ,Tobacco,12700,15200
Gujarat,VADODARA,2004,Whole Year ,Banana,3300,209000
Gujarat,VADODARA,2004,Whole Year ,Dry chillies,300,200
Gujarat,VADODARA,2004,Whole Year ,Guar seed,500,400
Gujarat,VADODARA,2004,Whole Year ,Onion,100,2900
Gujarat,VADODARA,2004,Whole Year ,Potato,500,14800
Gujarat,VADODARA,2004,Whole Year ,Sugarcane,2300,168000
Gujarat,VADODARA,2004,Whole Year ,Tobacco,16700,17200
Gujarat,VADODARA,2005,Whole Year ,Banana,4000,237700
Gujarat,VADODARA,2005,Whole Year ,Dry chillies,500,300
Gujarat,VADODARA,2005,Whole Year ,Guar seed,400,200
Gujarat,VADODARA,2005,Whole Year ,Onion,100,3700
Gujarat,VADODARA,2005,Whole Year ,Potato,300,7700
Gujarat,VADODARA,2005,Whole Year ,Sugarcane,2400,155000
Gujarat,VADODARA,2005,Whole Year ,Tobacco,14200,17400
Gujarat,VADODARA,2006,Whole Year ,Banana,3600,228900
Gujarat,VADODARA,2006,Whole Year ,Dry chillies,500,400
Gujarat,VADODARA,2006,Whole Year ,Guar seed,400,200
Gujarat,VADODARA,2006,Whole Year ,Onion,200,3800
Gujarat,VADODARA,2006,Whole Year ,Potato,400,7500
Gujarat,VADODARA,2006,Whole Year ,Sugarcane,3200,223000
Gujarat,VADODARA,2006,Whole Year ,Tobacco,11400,13500
Gujarat,VADODARA,2007,Whole Year ,Banana,4300,287700
Gujarat,VADODARA,2007,Whole Year ,Dry chillies,600,500
Gujarat,VADODARA,2007,Whole Year ,Garlic,100,400
Gujarat,VADODARA,2007,Whole Year ,Guar seed,700,500
Gujarat,VADODARA,2007,Whole Year ,Onion,400,12700
Gujarat,VADODARA,2007,Whole Year ,Potato,800,21000
Gujarat,VADODARA,2007,Whole Year ,Sugarcane,3900,279000
Gujarat,VADODARA,2007,Whole Year ,Tobacco,11600,14600
Gujarat,VADODARA,2008,Whole Year ,Banana,3100,210600
Gujarat,VADODARA,2008,Whole Year ,Dry chillies,400,300
Gujarat,VADODARA,2008,Whole Year ,Potato,400,7800
Gujarat,VADODARA,2008,Whole Year ,Sugarcane,6600,461000
Gujarat,VADODARA,2009,Whole Year ,Banana,2300,171800
Gujarat,VADODARA,2009,Whole Year ,Dry chillies,700,500
Gujarat,VADODARA,2009,Whole Year ,Guar seed,400,100
Gujarat,VADODARA,2009,Whole Year ,Potato,300,6500
Gujarat,VADODARA,2009,Whole Year ,Sugarcane,5600,404000
Gujarat,VADODARA,2010,Whole Year ,Banana,1500,97200
Gujarat,VADODARA,2010,Whole Year ,Dry chillies,600,500
Gujarat,VADODARA,2010,Whole Year ,Guar seed,300,200
Gujarat,VADODARA,2010,Whole Year ,Onion,300,8800
Gujarat,VADODARA,2010,Whole Year ,Potato,300,6500
Gujarat,VADODARA,2010,Whole Year ,Sugarcane,7700,470000
Gujarat,VADODARA,2011,Whole Year ,Banana,2000,133500
Gujarat,VADODARA,2011,Whole Year ,Dry chillies,600,500
Gujarat,VADODARA,2011,Whole Year ,Garlic,100,100
Gujarat,VADODARA,2011,Whole Year ,Guar seed,500,300
Gujarat,VADODARA,2011,Whole Year ,Potato,300,6800
Gujarat,VADODARA,2011,Whole Year ,Sugarcane,7000,317000
Gujarat,VADODARA,2012,Whole Year ,Banana,2600,172500
Gujarat,VADODARA,2012,Whole Year ,Dry chillies,600,500
Gujarat,VADODARA,2012,Whole Year ,Garlic,100,100
Gujarat,VADODARA,2012,Whole Year ,Guar seed,600,400
Gujarat,VADODARA,2012,Whole Year ,Potato,300,7200
Gujarat,VADODARA,2012,Whole Year ,Sugarcane,7400,45200
Gujarat,VALSAD,1997,Whole Year ,Banana,300,16400
Gujarat,VALSAD,1997,Whole Year ,Maize,100,100
Gujarat,VALSAD,1997,Whole Year ,Onion,100,1800
Gujarat,VALSAD,1997,Whole Year ,Pulses total,14200,56
Gujarat,VALSAD,1997,Whole Year ,Ragi,8000,7300
Gujarat,VALSAD,1997,Whole Year ,Rice,97800,172200
Gujarat,VALSAD,1997,Whole Year ,Sugarcane,38600,2636000
Gujarat,VALSAD,1998,Whole Year ,Banana,300,16100
Gujarat,VALSAD,1998,Whole Year ,Dry chillies,800,800
Gujarat,VALSAD,1998,Whole Year ,Oilseeds total,1100,1700
Gujarat,VALSAD,1998,Whole Year ,Onion,100,3900
Gujarat,VALSAD,1998,Whole Year ,Pulses total,17900,10500
Gujarat,VALSAD,1998,Whole Year ,Sugarcane,41500,2506000
Gujarat,VALSAD,1999,Whole Year ,Banana,300,17500
Gujarat,VALSAD,1999,Whole Year ,Dry chillies,600,500
Gujarat,VALSAD,1999,Whole Year ,Onion,100,3400
Gujarat,VALSAD,1999,Whole Year ,Sugarcane,33700,1918000
Gujarat,VALSAD,2000,Whole Year ,Banana,200,10000
Gujarat,VALSAD,2000,Whole Year ,Dry chillies,400,300
Gujarat,VALSAD,2000,Whole Year ,Garlic,100,300
Gujarat,VALSAD,2000,Whole Year ,Onion,200,3400
Gujarat,VALSAD,2000,Whole Year ,Sugarcane,26900,1573000
Gujarat,VALSAD,2001,Whole Year ,Banana,400,27700
Gujarat,VALSAD,2001,Whole Year ,Dry chillies,500,500
Gujarat,VALSAD,2001,Whole Year ,Garlic,100,400
Gujarat,VALSAD,2001,Whole Year ,Onion,200,5900
Gujarat,VALSAD,2001,Whole Year ,Sugarcane,24000,1390000
Gujarat,VALSAD,2002,Whole Year ,Dry chillies,900,800
Gujarat,VALSAD,2002,Whole Year ,Garlic,100,400
Gujarat,VALSAD,2002,Whole Year ,Onion,200,7100
Gujarat,VALSAD,2002,Whole Year ,Sugarcane,39300,2733000
Gujarat,VALSAD,2003,Whole Year ,Banana,200,9900
Gujarat,VALSAD,2003,Whole Year ,Dry chillies,800,700
Gujarat,VALSAD,2003,Whole Year ,Onion,100,3600
Gujarat,VALSAD,2003,Whole Year ,Sugarcane,11200,638000
Gujarat,VALSAD,2004,Whole Year ,Banana,100,3700
Gujarat,VALSAD,2004,Whole Year ,Dry chillies,600,500
Gujarat,VALSAD,2004,Whole Year ,Garlic,100,300
Gujarat,VALSAD,2004,Whole Year ,Onion,100,2400
Gujarat,VALSAD,2004,Whole Year ,Sugarcane,14000,835000
Gujarat,VALSAD,2005,Whole Year ,Dry chillies,400,400
Gujarat,VALSAD,2005,Whole Year ,Onion,100,1300
Gujarat,VALSAD,2005,Whole Year ,Sugarcane,15900,1044000
Gujarat,VALSAD,2006,Whole Year ,Banana,200,13200
Gujarat,VALSAD,2006,Whole Year ,Dry chillies,400,400
Gujarat,VALSAD,2006,Whole Year ,Onion,100,1200
Gujarat,VALSAD,2006,Whole Year ,Sugarcane,16200,1127000
Gujarat,VALSAD,2007,Whole Year ,Banana,200,10700
Gujarat,VALSAD,2007,Whole Year ,Dry chillies,300,300
Gujarat,VALSAD,2007,Whole Year ,Onion,100,1100
Gujarat,VALSAD,2007,Whole Year ,Sugarcane,9900,657000
Gujarat,VALSAD,2008,Whole Year ,Banana,100,6500
Gujarat,VALSAD,2008,Whole Year ,Dry chillies,200,200
Gujarat,VALSAD,2008,Whole Year ,Sugarcane,9600,650000
Gujarat,VALSAD,2009,Whole Year ,Banana,100,5900
Gujarat,VALSAD,2009,Whole Year ,Dry chillies,300,300
Gujarat,VALSAD,2009,Whole Year ,Sugarcane,8600,615000
Gujarat,VALSAD,2010,Whole Year ,Banana,100,6200
Gujarat,VALSAD,2010,Whole Year ,Dry chillies,200,200
Gujarat,VALSAD,2010,Whole Year ,Onion,100,700
Gujarat,VALSAD,2010,Whole Year ,Sugarcane,8800,598000
Gujarat,VALSAD,2011,Whole Year ,Dry chillies,200,200
Gujarat,VALSAD,2011,Whole Year ,other oilseeds,5900,1900
Gujarat,VALSAD,2011,Whole Year ,Sugarcane,7600,532000
Gujarat,VALSAD,2012,Whole Year ,Dry chillies,100,100
Gujarat,VALSAD,2012,Whole Year ,Sugarcane,8600,65500
Karnataka,BAGALKOT,1998,Whole Year ,Arecanut,1,7
Karnataka,BAGALKOT,1998,Whole Year ,Coconut ,571,2728
Karnataka,BAGALKOT,1998,Whole Year ,Coriander,43,4
Karnataka,BAGALKOT,1998,Whole Year ,Dry chillies,619,816
Karnataka,BAGALKOT,1998,Whole Year ,Garlic,30,25
Karnataka,BAGALKOT,1998,Whole Year ,Turmeric,305,1872
Karnataka,BAGALKOT,1999,Whole Year ,Banana,954,23628
Karnataka,BAGALKOT,1999,Whole Year ,Coconut ,1283,6130
Karnataka,BAGALKOT,1999,Whole Year ,Coriander,31,3
Karnataka,BAGALKOT,1999,Whole Year ,Dry chillies,579,595
Karnataka,BAGALKOT,1999,Whole Year ,Garlic,30,25
Karnataka,BAGALKOT,1999,Whole Year ,Onion,3614,52778
Karnataka,BAGALKOT,1999,Whole Year ,Sugarcane,53888,6143232
Karnataka,BAGALKOT,1999,Whole Year ,Sweet potato,51,162
Karnataka,BAGALKOT,1999,Whole Year ,Turmeric,310,1684
Karnataka,BAGALKOT,2000,Whole Year ,Arecanut,4,6
Karnataka,BAGALKOT,2000,Whole Year ,Banana,872,14647
Karnataka,BAGALKOT,2000,Whole Year ,Coconut ,1312,6268
Karnataka,BAGALKOT,2000,Whole Year ,Coriander,34,3
Karnataka,BAGALKOT,2000,Whole Year ,Dry chillies,756,654
Karnataka,BAGALKOT,2000,Whole Year ,Garlic,27,22
Karnataka,BAGALKOT,2000,Whole Year ,Onion,3819,33520
Karnataka,BAGALKOT,2000,Whole Year ,Sannhamp,35,9
Karnataka,BAGALKOT,2000,Whole Year ,Sugarcane,62050,7014752
Karnataka,BAGALKOT,2000,Whole Year ,Sweet potato,51,162
Karnataka,BAGALKOT,2000,Whole Year ,Turmeric,301,1476
Karnataka,BAGALKOT,2001,Whole Year ,Arecanut,4,6
Karnataka,BAGALKOT,2001,Whole Year ,Coconut ,1142,5456
Karnataka,BAGALKOT,2001,Whole Year ,Coriander,30,3
Karnataka,BAGALKOT,2001,Whole Year ,Dry chillies,704,608
Karnataka,BAGALKOT,2001,Whole Year ,Onion,6247,64311
Karnataka,BAGALKOT,2001,Whole Year ,Sannhamp,22,5
Karnataka,BAGALKOT,2001,Whole Year ,Sugarcane,60450,5570468
Karnataka,BAGALKOT,2001,Whole Year ,Turmeric,311,1553
Karnataka,BAGALKOT,2002,Whole Year ,Arcanut (Processed),6,8
Karnataka,BAGALKOT,2002,Whole Year ,Atcanut (Raw),6,40
Karnataka,BAGALKOT,2002,Whole Year ,Banana,466,7118
Karnataka,BAGALKOT,2002,Whole Year ,Brinjal,215,1010
Karnataka,BAGALKOT,2002,Whole Year ,Citrus Fruit,350,3155
Karnataka,BAGALKOT,2002,Whole Year ,Coconut ,877,4190
Karnataka,BAGALKOT,2002,Whole Year ,Coriander,30,3
Karnataka,BAGALKOT,2002,Whole Year ,Dry chillies,543,292
Karnataka,BAGALKOT,2002,Whole Year ,Garlic,18,15
Karnataka,BAGALKOT,2002,Whole Year ,Grapes,608,16383
Karnataka,BAGALKOT,2002,Whole Year ,Mango,287,920
Karnataka,BAGALKOT,2002,Whole Year ,Onion,3329,30605
Karnataka,BAGALKOT,2002,Whole Year ,Other Fresh Fruits,452,955
Karnataka,BAGALKOT,2002,Whole Year ,Papaya,43,117
Karnataka,BAGALKOT,2002,Whole Year ,Pome Fruit,48,168
Karnataka,BAGALKOT,2002,Whole Year ,Sannhamp,22,5
Karnataka,BAGALKOT,2002,Whole Year ,Sugarcane,58694,5241374
Karnataka,BAGALKOT,2002,Whole Year ,Sweet potato,20,63
Karnataka,BAGALKOT,2002,Whole Year ,Tomato,114,639
Karnataka,BAGALKOT,2002,Whole Year ,Turmeric,356,1991
Karnataka,BAGALKOT,2003,Whole Year ,Arecanut,6,8
Karnataka,BAGALKOT,2003,Whole Year ,Banana,434,7423
Karnataka,BAGALKOT,2003,Whole Year ,Brinjal,1037,4377
Karnataka,BAGALKOT,2003,Whole Year ,Citrus Fruit,374,1368
Karnataka,BAGALKOT,2003,Whole Year ,Coconut ,600,2867
Karnataka,BAGALKOT,2003,Whole Year ,Coriander,26,2
Karnataka,BAGALKOT,2003,Whole Year ,Dry chillies,476,798
Karnataka,BAGALKOT,2003,Whole Year ,Garlic,150,124
Karnataka,BAGALKOT,2003,Whole Year ,Grapes,1829,78515
Karnataka,BAGALKOT,2003,Whole Year ,Mango,601,2073
Karnataka,BAGALKOT,2003,Whole Year ,Onion,4269,27894
Karnataka,BAGALKOT,2003,Whole Year ,Other Fresh Fruits,385,800
Karnataka,BAGALKOT,2003,Whole Year ,Pome Fruit,61,70
Karnataka,BAGALKOT,2003,Whole Year ,Sannhamp,19,5
Karnataka,BAGALKOT,2003,Whole Year ,Sugarcane,38744,2834124
Karnataka,BAGALKOT,2003,Whole Year ,Sweet potato,42,133
Karnataka,BAGALKOT,2003,Whole Year ,Tomato,321,853
Karnataka,BAGALKOT,2004,Whole Year ,Arecanut,2,3
Karnataka,BAGALKOT,2004,Whole Year ,Banana,191,7032
Karnataka,BAGALKOT,2004,Whole Year ,Coconut ,452,21813.52
Karnataka,BAGALKOT,2004,Whole Year ,Coriander,31,3
Karnataka,BAGALKOT,2004,Whole Year ,Dry chillies,601,459
Karnataka,BAGALKOT,2004,Whole Year ,Garlic,150,124
Karnataka,BAGALKOT,2004,Whole Year ,Onion,6986,65436
Karnataka,BAGALKOT,2004,Whole Year ,Sweet potato,57,181
Karnataka,BAGALKOT,2004,Whole Year ,Turmeric,374,2277
Karnataka,BAGALKOT,2005,Whole Year ,Banana,84,2477
Karnataka,BAGALKOT,2005,Whole Year ,Coconut ,413,1973
Karnataka,BAGALKOT,2005,Whole Year ,Coriander,34,3
Karnataka,BAGALKOT,2005,Whole Year ,Cotton(lint),5632,9351
Karnataka,BAGALKOT,2005,Whole Year ,Garlic,60,50
Karnataka,BAGALKOT,2005,Whole Year ,Mesta,82,156
Karnataka,BAGALKOT,2005,Whole Year ,Sugarcane,37783,3445810
Karnataka,BAGALKOT,2005,Whole Year ,Sweet potato,50,158
Karnataka,BAGALKOT,2005,Whole Year ,Turmeric,368,4453
Karnataka,BAGALKOT,2006,Whole Year ,Banana,572,11420
Karnataka,BAGALKOT,2006,Whole Year ,Coconut ,236,1128
Karnataka,BAGALKOT,2006,Whole Year ,Coriander,39,4
Karnataka,BAGALKOT,2006,Whole Year ,Cotton(lint),2974,4695
Karnataka,BAGALKOT,2006,Whole Year ,Dry chillies,511,872
Karnataka,BAGALKOT,2006,Whole Year ,Garlic,55,46
Karnataka,BAGALKOT,2006,Whole Year ,Mesta,35,67
Karnataka,BAGALKOT,2006,Whole Year ,Onion,8284,59102
Karnataka,BAGALKOT,2006,Whole Year ,Sugarcane,48913,4274996
Karnataka,BAGALKOT,2006,Whole Year ,Sweet potato,46,146
Karnataka,BAGALKOT,2006,Whole Year ,Turmeric,591,4045
Karnataka,BAGALKOT,2007,Whole Year ,Banana,862,13986
Karnataka,BAGALKOT,2007,Whole Year ,Coconut ,264,1344
Karnataka,BAGALKOT,2007,Whole Year ,Coriander,40,14
Karnataka,BAGALKOT,2007,Whole Year ,Cotton(lint),2660,3791
Karnataka,BAGALKOT,2007,Whole Year ,Garlic,23,64
Karnataka,BAGALKOT,2007,Whole Year ,Mesta,9,17
Karnataka,BAGALKOT,2007,Whole Year ,Sugarcane,57399,5071202
Karnataka,BAGALKOT,2007,Whole Year ,Sweet potato,28,89
Karnataka,BAGALKOT,2007,Whole Year ,Turmeric,1203,15696
Karnataka,BAGALKOT,2008,Whole Year ,Banana,1424,32850
Karnataka,BAGALKOT,2008,Whole Year ,Cashewnut,1,0.61
Karnataka,BAGALKOT,2008,Whole Year ,Coconut ,410,2809
Karnataka,BAGALKOT,2008,Whole Year ,Coriander,83,45
Karnataka,BAGALKOT,2008,Whole Year ,Cotton(lint),2466,5901
Karnataka,BAGALKOT,2008,Whole Year ,Garlic,30,61
Karnataka,BAGALKOT,2008,Whole Year ,Mesta,3,6
Karnataka,BAGALKOT,2008,Whole Year ,Sugarcane,56598,5860723
Karnataka,BAGALKOT,2008,Whole Year ,Sweet potato,20,202
Karnataka,BAGALKOT,2008,Whole Year ,Turmeric,1994,13402
Karnataka,BAGALKOT,2009,Whole Year ,Banana,1575,17048
Karnataka,BAGALKOT,2009,Whole Year ,Cashewnut,1,1
Karnataka,BAGALKOT,2009,Whole Year ,Coconut ,614,4366
Karnataka,BAGALKOT,2009,Whole Year ,Coriander,240,118
Karnataka,BAGALKOT,2009,Whole Year ,Cotton(lint),2824,4402
Karnataka,BAGALKOT,2009,Whole Year ,Garlic,25,32
Karnataka,BAGALKOT,2009,Whole Year ,Mesta,4,6
Karnataka,BAGALKOT,2009,Whole Year ,Sugarcane,63833,6549266
Karnataka,BAGALKOT,2009,Whole Year ,Sweet potato,15,99
Karnataka,BAGALKOT,2009,Whole Year ,Tobacco,1,1
Karnataka,BAGALKOT,2009,Whole Year ,Turmeric,3231,24717
Karnataka,BAGALKOT,2010,Whole Year ,Banana,1518,16956
Karnataka,BAGALKOT,2010,Whole Year ,Cashewnut,1,1
Karnataka,BAGALKOT,2010,Whole Year ,Coconut ,664,6347
Karnataka,BAGALKOT,2010,Whole Year ,Coriander,229,85
Karnataka,BAGALKOT,2010,Whole Year ,Garlic,16,21
Karnataka,BAGALKOT,2010,Whole Year ,Mesta,4,5
Karnataka,BAGALKOT,2010,Whole Year ,Sugarcane,79930,7897084
Karnataka,BAGALKOT,2010,Whole Year ,Sweet potato,13,107
Karnataka,BAGALKOT,2010,Whole Year ,Turmeric,2150,13177
Karnataka,BAGALKOT,2011,Whole Year ,Banana,1135,14772
Karnataka,BAGALKOT,2011,Whole Year ,Cashewnut,1,1
Karnataka,BAGALKOT,2011,Whole Year ,Coconut ,695,6909
Karnataka,BAGALKOT,2011,Whole Year ,Coriander,164,67
Karnataka,BAGALKOT,2011,Whole Year ,Garlic,13,16
Karnataka,BAGALKOT,2011,Whole Year ,Mesta,4,5
Karnataka,BAGALKOT,2011,Whole Year ,Sugarcane,89361,8064830
Karnataka,BAGALKOT,2011,Whole Year ,Sweet potato,31,452
Karnataka,BAGALKOT,2011,Whole Year ,Turmeric,3225,22475
Karnataka,BAGALKOT,2012,Whole Year ,Cashewnut,2,2
Karnataka,BAGALKOT,2012,Whole Year ,Coconut ,664,6537
Karnataka,BAGALKOT,2012,Whole Year ,Coriander,145,57
Karnataka,BAGALKOT,2012,Whole Year ,Garlic,10,13
Karnataka,BAGALKOT,2012,Whole Year ,Sugarcane,91361,7984951
Karnataka,BAGALKOT,2012,Whole Year ,Sweet potato,12,186
Karnataka,BAGALKOT,2012,Whole Year ,Turmeric,1797,9159
Karnataka,BAGALKOT,2013,Whole Year ,Black pepper,6,15
Karnataka,BAGALKOT,2013,Whole Year ,Cashewnut,3,3
Karnataka,BAGALKOT,2013,Whole Year ,Coconut ,776,6157
Karnataka,BAGALKOT,2013,Whole Year ,Coriander,94,27
Karnataka,BAGALKOT,2013,Whole Year ,Sannhamp,3,1
Karnataka,BAGALKOT,2013,Whole Year ,Sugarcane,86942,9002844
Karnataka,BAGALKOT,2013,Whole Year ,Turmeric,1703,9670
Karnataka,BAGALKOT,2014,Whole Year ,Coconut ,743,6630
Karnataka,BAGALKOT,2014,Whole Year ,Coriander,125,42
Karnataka,BAGALKOT,2014,Whole Year ,Dry ginger,134,3892
Karnataka,BAGALKOT,2014,Whole Year ,Sugarcane,93679,10234431
Karnataka,BAGALKOT,2014,Whole Year ,Turmeric,2164,15005
Karnataka,BANGALORE RURAL,1998,Whole Year ,Arecanut,479,3226
Karnataka,BANGALORE RURAL,1998,Whole Year ,Coconut ,14114,67405
Karnataka,BANGALORE RURAL,1998,Whole Year ,Coriander,129,14
Karnataka,BANGALORE RURAL,1998,Whole Year ,Dry chillies,1652,627
Karnataka,BANGALORE RURAL,1998,Whole Year ,Garlic,29,33
Karnataka,BANGALORE RURAL,1998,Whole Year ,Turmeric,55,197
Karnataka,BANGALORE RURAL,1999,Whole Year ,Banana,2467,46158
Karnataka,BANGALORE RURAL,1999,Whole Year ,Black pepper,5,12
Karnataka,BANGALORE RURAL,1999,Whole Year ,Coconut ,14705,70228
Karnataka,BANGALORE RURAL,1999,Whole Year ,Coriander,143,15
Karnataka,BANGALORE RURAL,1999,Whole Year ,Dry chillies,641,655
Karnataka,BANGALORE RURAL,1999,Whole Year ,Garlic,19,21
Karnataka,BANGALORE RURAL,1999,Whole Year ,Onion,51,399
Karnataka,BANGALORE RURAL,1999,Whole Year ,Potato,691,14644
Karnataka,BANGALORE RURAL,1999,Whole Year ,Sugarcane,1484,149439
Karnataka,BANGALORE RURAL,1999,Whole Year ,Sweet potato,43,273
Karnataka,BANGALORE RURAL,1999,Whole Year ,Tapioca,168,1254
Karnataka,BANGALORE RURAL,1999,Whole Year ,Turmeric,51,212
Karnataka,BANGALORE RURAL,2000,Whole Year ,Arecanut,514,719
Karnataka,BANGALORE RURAL,2000,Whole Year ,Banana,2320,31503
Karnataka,BANGALORE RURAL,2000,Whole Year ,Black pepper,8,19
Karnataka,BANGALORE RURAL,2000,Whole Year ,Coconut ,15076,71999
Karnataka,BANGALORE RURAL,2000,Whole Year ,Coriander,133,14
Karnataka,BANGALORE RURAL,2000,Whole Year ,Dry chillies,741,597
Karnataka,BANGALORE RURAL,2000,Whole Year ,Garlic,3,3
Karnataka,BANGALORE RURAL,2000,Whole Year ,Onion,50,288
Karnataka,BANGALORE RURAL,2000,Whole Year ,Potato,1870,29280
Karnataka,BANGALORE RURAL,2000,Whole Year ,Sugarcane,1548,158825
Karnataka,BANGALORE RURAL,2000,Whole Year ,Sweet potato,47,298
Karnataka,BANGALORE RURAL,2000,Whole Year ,Tapioca,173,1260
Karnataka,BANGALORE RURAL,2000,Whole Year ,Turmeric,151,678
Karnataka,BANGALORE RURAL,2001,Whole Year ,Arecanut,1828,2557
Karnataka,BANGALORE RURAL,2001,Whole Year ,Black pepper,5,12
Karnataka,BANGALORE RURAL,2001,Whole Year ,Coconut ,21948,78614
Karnataka,BANGALORE RURAL,2001,Whole Year ,Coriander,7,1
Karnataka,BANGALORE RURAL,2001,Whole Year ,Dry chillies,1578,1226
Karnataka,BANGALORE RURAL,2001,Whole Year ,Onion,50,463
Karnataka,BANGALORE RURAL,2001,Whole Year ,Peas & beans (Pulses),675,4498
Karnataka,BANGALORE RURAL,2001,Whole Year ,Potato,1636,27066
Karnataka,BANGALORE RURAL,2001,Whole Year ,Sugarcane,1608,129846
Karnataka,BANGALORE RURAL,2001,Whole Year ,Turmeric,38,203
Karnataka,BANGALORE RURAL,2002,Whole Year ,Arcanut (Processed),1904,2663
Karnataka,BANGALORE RURAL,2002,Whole Year ,Atcanut (Raw),1904,12823
Karnataka,BANGALORE RURAL,2002,Whole Year ,Banana,2046,25082
Karnataka,BANGALORE RURAL,2002,Whole Year ,Beans & Mutter(Vegetable),545,2086
Karnataka,BANGALORE RURAL,2002,Whole Year ,Black pepper,2,5
Karnataka,BANGALORE RURAL,2002,Whole Year ,Brinjal,248,2001
Karnataka,BANGALORE RURAL,2002,Whole Year ,Cashewnut Processed,26,3
Karnataka,BANGALORE RURAL,2002,Whole Year ,Cashewnut Raw,26,12
Karnataka,BANGALORE RURAL,2002,Whole Year ,Citrus Fruit,16,146
Karnataka,BANGALORE RURAL,2002,Whole Year ,Coconut ,21426,76744
Karnataka,BANGALORE RURAL,2002,Whole Year ,Dry chillies,722,336
Karnataka,BANGALORE RURAL,2002,Whole Year ,Grapes,1135,37326
Karnataka,BANGALORE RURAL,2002,Whole Year ,Mango,18555,159666
Karnataka,BANGALORE RURAL,2002,Whole Year ,Onion,15,60
Karnataka,BANGALORE RURAL,2002,Whole Year ,Other Fresh Fruits,1045,3542
Karnataka,BANGALORE RURAL,2002,Whole Year ,Papaya,43,173
Karnataka,BANGALORE RURAL,2002,Whole Year ,Pome Fruit,1103,14188
Karnataka,BANGALORE RURAL,2002,Whole Year ,Potato,923,5258
Karnataka,BANGALORE RURAL,2002,Whole Year ,Sugarcane,1959,180522
Karnataka,BANGALORE RURAL,2002,Whole Year ,Sweet potato,16,101
Karnataka,BANGALORE RURAL,2002,Whole Year ,Tapioca,245,1804
Karnataka,BANGALORE RURAL,2002,Whole Year ,Tomato,1528,26197
Karnataka,BANGALORE RURAL,2002,Whole Year ,Turmeric,21,113
Karnataka,BANGALORE RURAL,2003,Whole Year ,Arecanut,1998,2795
Karnataka,BANGALORE RURAL,2003,Whole Year ,Banana,1910,21873
Karnataka,BANGALORE RURAL,2003,Whole Year ,Beans & Mutter(Vegetable),462,2708
Karnataka,BANGALORE RURAL,2003,Whole Year ,Black pepper,3,7
Karnataka,BANGALORE RURAL,2003,Whole Year ,Brinjal,140,1871
Karnataka,BANGALORE RURAL,2003,Whole Year ,Citrus Fruit,25,395
Karnataka,BANGALORE RURAL,2003,Whole Year ,Coconut ,20131,72106
Karnataka,BANGALORE RURAL,2003,Whole Year ,Dry chillies,230,270
Karnataka,BANGALORE RURAL,2003,Whole Year ,Grapes,1215,37529
Karnataka,BANGALORE RURAL,2003,Whole Year ,Mango,18145,81689
Karnataka,BANGALORE RURAL,2003,Whole Year ,Onion,19,49
Karnataka,BANGALORE RURAL,2003,Whole Year ,Other Fresh Fruits,1190,4867
Karnataka,BANGALORE RURAL,2003,Whole Year ,Pome Fruit,814,10499
Karnataka,BANGALORE RURAL,2003,Whole Year ,Potato,1467,20886
Karnataka,BANGALORE RURAL,2003,Whole Year ,Sugarcane,589,39728
Karnataka,BANGALORE RURAL,2003,Whole Year ,Sweet potato,14,89
Karnataka,BANGALORE RURAL,2003,Whole Year ,Tapioca,207,1518
Karnataka,BANGALORE RURAL,2003,Whole Year ,Tomato,1463,16441
Karnataka,BANGALORE RURAL,2003,Whole Year ,Turmeric,233,1392
Karnataka,BANGALORE RURAL,2004,Whole Year ,Arecanut,1975,2763
Karnataka,BANGALORE RURAL,2004,Whole Year ,Banana,3128,53351
Karnataka,BANGALORE RURAL,2004,Whole Year ,Black pepper,26,63
Karnataka,BANGALORE RURAL,2004,Whole Year ,Coconut ,19789,715966.02
Karnataka,BANGALORE RURAL,2004,Whole Year ,Dry chillies,940,625
Karnataka,BANGALORE RURAL,2004,Whole Year ,Onion,48,319
Karnataka,BANGALORE RURAL,2004,Whole Year ,Potato,1660,22458
Karnataka,BANGALORE RURAL,2004,Whole Year ,Sweet potato,20,127
Karnataka,BANGALORE RURAL,2004,Whole Year ,Tapioca,215,1579
Karnataka,BANGALORE RURAL,2004,Whole Year ,Turmeric,12,57
